project;class;method;merge commit;left modifications;right modifications;ConflictPathHasMissReference;MissReferenceImpactedFlowsCount;ConflictMatchDetail
elasticsearch;org.elasticsearch.action.DocWriteResponse;toXContent(XContentBuilder, Params);d896886973660785aac45275ddb110c1a6babc57;[163, 164, 165, 166];[160];False;0;
elasticsearch;org.elasticsearch.cluster.metadata.MetaDataCreateIndexService;createIndex(CreateIndexClusterStateUpdateRequest, ActionListener<ClusterStateUpdateResponse>);d896886973660785aac45275ddb110c1a6babc57;[315];[304, 305, 309, 310, 312, 346, 300];False;0;
elasticsearch;org.elasticsearch.action.update.TransportUpdateAction;shardOperation(UpdateRequest, ActionListener<UpdateResponse>, int);d896886973660785aac45275ddb110c1a6babc57;[224, 185, 254];[192, 249, 250];False;0;
elasticsearch;org.elasticsearch.action.delete.TransportDeleteAction;executeDeleteRequestOnPrimary(DeleteRequest, IndexShard);d896886973660785aac45275ddb110c1a6babc57;[136];[140];False;0;
elasticsearch;org.elasticsearch.rest.action.cat.RestNodesAction;getTableWithHeader(RestRequest);3764b3ff800c94293aba0bb0fa18c7df80a764f7;[];[153, 154, 156, 157, 158, 159];False;0;
elasticsearch;org.elasticsearch.rest.action.cat.RestIndicesAction;getTableWithHeader(RestRequest);3764b3ff800c94293aba0bb0fa18c7df80a764f7;[];[144, 147, 150, 153, 138, 141];False;0;
elasticsearch;org.elasticsearch.rest.action.cat.RestShardsAction;getTableWithHeader(RestRequest);3764b3ff800c94293aba0bb0fa18c7df80a764f7;[];[112, 113];False;0;
elasticsearch;org.elasticsearch.common.settings.ClusterSettings;BUILT_IN_CLUSTER_SETTINGS;0404db65e3497452886173957729c8e82cfd4a03;[259, 264, 265];[256, 257, 258, 259, 254, 255];False;0;
elasticsearch;org.elasticsearch.test.ESSingleNodeTestCase;newNode();0404db65e3497452886173957729c8e82cfd4a03;[171];[173, 174];True;2;"[{""Kind"": ""source"", ""ClassName"": ""org.elasticsearch.test.ESSingleNodeTestCase"", ""MethodName"": ""newNode"", ""SourceCodeLineNumber"": 171, ""UnitStatement"": ""$stack23 = <org.elasticsearch.common.util.concurrent.EsExecutors: org.elasticsearch.common.settings.Setting PROCESSORS_SETTING>"", ""TraversedLines"": [""at org.elasticsearch.test.ESSingleNodeTestCase.newNode(ESSingleNodeTestCase.java:171)""]}, {""Kind"": ""sink"", ""ClassName"": ""org.elasticsearch.test.ESSingleNodeTestCase"", ""MethodName"": ""newNode"", ""SourceCodeLineNumber"": 173, ""UnitStatement"": ""$stack27 = <org.elasticsearch.node.Node: org.elasticsearch.common.settings.Setting NODE_LOCAL_SETTING>"", ""TraversedLines"": [""at org.elasticsearch.test.ESSingleNodeTestCase.newNode(ESSingleNodeTestCase.java:173)""]}]"
elasticsearch;org.elasticsearch.index.query.support.NestedInnerQueryParseSupport;setPathLevel();59cb67c7bd0ab6311115b20954e013412b676b29;[193, 195, 197, 200];[199];False;0;
elasticsearch;org.elasticsearch.index.query.MultiMatchQueryBuilder;doXContent(XContentBuilder, Params);59cb67c7bd0ab6311115b20954e013412b676b29;[306, 367];[];False;0;
